"Estimated Resident Population by Age and Sex (1991+) (Qrtly-Mar/Jun/Sep/Dec)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","As at","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
" ","Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
" ","0 Years","1 Years","2 Years","3 Years","4 Years","5 Years","6 Years","7 Years","8 Years","9 Years","10 Years","11 Years","12 Years","13 Years","14 Years","15 Years","16 Years","17 Years","18 Years","19 Years","20 Years","21 Years","22 Years","23 Years","24 Years","25 Years","26 Years","27 Years","28 Years","29 Years","30 Years","31 Years","32 Years","33 Years","34 Years","35 Years","36 Years","37 Years","38 Years","39 Years","40 Years","41 Years","42 Years","43 Years","44 Years","45 Years","46 Years","47 Years","48 Years","49 Years","50 Years","51 Years","52 Years","53 Years","54 Years","55 Years","56 Years","57 Years","58 Years","59 Years","60 Years","61 Years","62 Years","63 Years","64 Years","65 Years","66 Years","67 Years","68 Years","69 Years","70 Years","71 Years","72 Years","73 Years","74 Years","75 Years","76 Years","77 Years","78 Years","79 Years","80 Years","81 Years","82 Years","83 Years","84 Years","85 Years","86 Years","87 Years","88 Years","89 Years","90 Years and over","0 Years","1 Years","2 Years","3 Years","4 Years","5 Years","6 Years","7 Years","8 Years","9 Years","10 Years","11 Years","12 Years","13 Years","14 Years","15 Years","16 Years","17 Years","18 Years","19 Years","20 Years","21 Years","22 Years","23 Years","24 Years","25 Years","26 Years","27 Years","28 Years","29 Years","30 Years","31 Years","32 Years","33 Years","34 Years","35 Years","36 Years","37 Years","38 Years","39 Years","40 Years","41 Years","42 Years","43 Years","44 Years","45 Years","46 Years","47 Years","48 Years","49 Years","50 Years","51 Years","52 Years","53 Years","54 Years","55 Years","56 Years","57 Years","58 Years","59 Years","60 Years","61 Years","62 Years","63 Years","64 Years","65 Years","66 Years","67 Years","68 Years","69 Years","70 Years","71 Years","72 Years","73 Years","74 Years","75 Years","76 Years","77 Years","78 Years","79 Years","80 Years","81 Years","82 Years","83 Years","84 Years","85 Years","86 Years","87 Years","88 Years","89 Years","90 Years and over"
"2006Q2",30150,29380,29510,28800,28370,29670,30280,29500,29960,29820,31100,31570,31640,32400,32800,33590,32610,31820,31140,30250,29830,29560,29400,29090,27970,26850,25810,24950,24310,24860,25180,26120,27080,28270,29670,30140,29680,30040,29710,29570,29920,30380,31600,31940,32110,31490,30540,30080,28610,28400,27750,26550,25810,25070,24750,24160,24180,23830,23890,24020,20160,19140,18400,16270,17930,17660,16280,14490,13990,13200,12400,11940,11370,10890,10790,10770,10040,9480,9060,8220,7520,6900,5900,5210,4650,3850,3290,2380,1930,1720,5020,28910,27990,28180,27310,27400,28370,28910,27980,28620,28770,29250,29970,29990,30750,30960,32030,31990,30880,30180,29070,29720,29650,29240,28880,27860,27140,26810,26790,26050,26810,27080,28670,29960,31240,32740,33360,32520,32870,32450,32220,32020,32420,33510,34420,34170,33510,31920,31370,29970,29280,28580,27550,26780,25610,25210,24770,24930,24090,24480,24660,20800,19700,18680,16840,18730,18400,16900,15620,14760,14230,13460,12650,12410,12300,11960,12130,11810,11080,10800,10220,9890,9610,8770,8030,7700,6940,6240,4700,4260,3770,14040
"2006Q3",30340,29470,29730,28950,28470,29340,30430,29640,29960,29920,30820,31700,31400,32170,32820,33200,32970,32050,31400,30470,29710,29690,29060,28910,28220,27030,25920,25220,24530,24600,25160,25980,26920,27770,29520,30330,29630,30070,29800,29790,29710,30400,31260,31980,32170,31560,30860,30040,28990,28460,28100,26770,26050,24980,24950,24290,24110,23870,23890,24090,20920,19530,18370,16580,17710,17610,16740,14840,14140,13230,12650,11900,11600,10730,10740,10710,10190,9470,9070,8340,7570,6830,6090,5210,4590,3900,3510,2310,1930,1660,5040,29040,28210,28200,27470,27250,28340,28920,28210,28600,28670,29160,29930,29900,30680,30790,31920,32280,30980,30500,29360,29560,29540,29360,28930,27990,27430,26880,26850,26300,26680,27060,28580,29550,31010,32520,33430,32730,33140,32520,32250,32020,32440,33160,34550,34130,33820,32290,31520,30160,29480,28850,27900,26880,25830,25260,24950,24920,24290,24280,24820,21510,20270,18700,17060,18380,18440,17380,15860,15020,14290,13750,12530,12440,12250,11960,12110,11840,11150,10670,10300,9880,9450,8990,7930,7680,6940,6610,4570,4230,3760,13930
"2006Q4",30690,29810,29590,29270,28430,29230,30420,29950,29770,29960,30750,31650,31260,32120,32500,32920,33080,32000,31270,30760,29530,29590,29030,28820,28660,27230,26330,25570,24760,24520,25340,25770,26810,27660,29360,30190,29870,30060,30060,29650,29990,30330,30920,31990,32260,31680,31160,29900,29480,28250,28670,26940,26140,25050,25080,24370,24160,23890,23960,23840,22260,19840,18410,17040,17190,17630,17030,15220,14240,13460,12720,11880,11780,10720,10750,10500,10380,9510,9080,8370,7580,6950,6190,5360,4570,3920,3600,2390,1980,1620,5120,29490,28380,28150,27710,27260,28230,28890,28700,28310,28700,29110,29850,29870,30580,30730,31540,32190,31340,30480,29540,29370,29510,29270,28980,28560,27530,27240,26980,26800,26750,27300,28050,29530,30770,32200,33420,33110,33020,32940,32160,32000,32310,33260,34210,34400,33740,33030,31450,30400,29750,29080,28070,27040,26000,25580,24770,25150,24250,24420,24610,22750,20640,18880,17450,17980,18340,17760,16170,15130,14460,13910,12710,12590,12100,11970,11930,11900,11210,10860,10160,9980,9420,9010,8060,7560,6980,6680,4800,4290,3750,14050
"2007Q1",31390,29790,29680,29410,28810,28750,30320,30430,29660,30250,30180,31460,31550,31940,32080,33050,33230,32210,31330,31010,29750,29500,28830,28650,28720,27290,26560,25670,24900,24610,25310,25480,26680,27480,28880,30200,30030,30130,30190,29720,29810,30410,30620,31690,32280,31900,31340,30200,29550,28520,28470,27300,26210,25390,24990,24490,24110,23960,23810,23790,23250,20110,18550,17660,16520,17750,17410,15430,14230,13670,12770,12010,11720,10920,10620,10450,10390,9570,9040,8450,7710,6980,6310,5450,4580,4080,3530,2590,2000,1630,5220,29770,28550,28100,28190,27320,27770,28890,29060,28220,28940,28770,29810,30000,30240,30680,31400,32370,31700,30420,30050,29210,29610,29110,28860,28720,27610,27270,27100,26920,26730,27310,27790,29380,30480,31980,33200,33290,33120,33100,32250,32200,32220,32770,33780,34770,33940,33160,31750,30730,29860,29150,28260,27240,26250,25730,24960,24870,24500,24240,24460,24010,20720,19090,18090,17250,18580,18040,16240,15480,14440,13940,13010,12540,12100,12070,11630,11980,11350,10740,10200,9960,9510,9020,8190,7530,7110,6490,5300,4280,3700,14180
"2007Q2",31900,30170,29490,29680,28970,28590,29980,30570,29810,30270,30190,31310,31640,31620,32260,32590,33310,32260,31370,30770,29900,29170,28750,28510,28320,27330,26520,25500,25050,24580,25160,25420,26350,27360,28570,29910,30320,29860,30220,29890,29750,30040,30480,31630,31970,32140,31420,30470,30010,28490,28300,27630,26450,25680,24910,24590,24100,24030,23710,23810,23860,20030,19020,18230,16110,17780,17430,16080,14260,13760,12920,12080,11660,11030,10530,10450,10380,9590,9040,8550,7750,6990,6400,5440,4730,4140,3420,2850,2020,1620,5290,30230,28850,28100,28260,27460,27650,28620,29160,28230,28910,28990,29430,30090,30090,30780,31100,32170,32080,30570,30050,29030,29360,29060,28650,28440,27660,27200,26970,27100,26550,27260,27610,28990,30280,31520,33040,33680,32750,33080,32560,32380,32110,32510,33610,34490,34170,33480,31900,31320,29840,29200,28490,27430,26710,25540,25110,24730,24850,24050,24450,24570,20750,19610,18600,16750,18630,18240,16740,15410,14600,13990,13250,12440,12150,12030,11650,11810,11460,10740,10390,9830,9450,9110,8270,7490,7130,6390,5630,4210,3750,14320
"2007Q3",32480,30360,29560,29860,29090,28660,29570,30730,29950,30220,30230,31080,31730,31400,32040,32630,32990,32560,31670,31020,30140,29070,28910,28280,28130,27550,26560,25650,25230,24730,24880,25420,26170,27200,28000,29750,30500,29800,30280,29930,29920,29830,30420,31290,31990,32180,31530,30790,29970,28850,28330,27960,26620,25920,24850,24810,24200,23970,23780,23780,23970,20790,19390,18200,16410,17570,17390,16510,14600,13900,12910,12330,11610,11250,10390,10400,10310,9750,9030,8580,7830,7060,6330,5590,4750,4100,3500,3060,2000,1620,5280,30710,28990,28250,28280,27610,27460,28540,29130,28420,28900,28900,29380,30020,29980,30760,30890,32190,32300,30770,30360,29220,29250,29010,28750,28460,27650,27420,27020,27130,26720,27120,27490,28880,29860,31260,32740,33720,32940,33280,32630,32380,32140,32470,33190,34560,34110,33800,32270,31460,30020,29430,28760,27770,26800,25780,25160,24900,24800,24220,24250,24740,21450,20160,18620,16970,18250,18270,17220,15670,14830,14090,13530,12310,12180,12000,11630,11790,11500,10810,10300,9910,9470,8950,8480,7420,7080,6390,5970,4080,3750,14360
"2007Q4",32820,30650,29860,29670,29350,28680,29390,30710,30250,30030,30230,31000,31720,31220,32000,32260,32700,32750,31600,30940,30360,29050,28860,28200,28140,27940,26670,25960,25450,24870,24750,25530,25970,26990,27880,29510,30340,29980,30210,30170,29730,30040,30380,30960,31950,32220,31650,31060,29780,29350,28130,28510,26750,26020,24920,24960,24270,24030,23770,23860,23750,22100,19710,18270,16870,17050,17450,16810,14970,14000,13160,12400,11610,11460,10390,10420,10090,9910,9070,8610,7830,7100,6420,5670,4890,4090,3490,3130,2090,1670,5330,31120,29420,28370,28170,27820,27440,28430,29070,28920,28500,28940,29260,29870,29950,30650,30730,31740,32270,31180,30350,29350,29120,28970,28690,28500,28180,27420,27240,27170,27110,27100,27660,28300,29830,30960,32400,33630,33290,33110,33090,32260,32090,32350,33280,34200,34330,33690,32960,31390,30300,29660,28980,27950,26930,25920,25520,24670,25090,24150,24340,24570,22690,20540,18800,17380,17810,18210,17570,15990,14920,14270,13710,12480,12340,11840,11670,11620,11550,10870,10500,9750,9580,8920,8470,7570,6970,6380,6030,4310,3790,14470
"2008Q1",32970,31240,29810,29760,29470,29020,28880,30600,30720,29920,30470,30420,31590,31510,31840,31850,32790,33020,31680,31180,30630,29310,28820,28140,27930,28070,26670,26220,25570,25000,24880,25540,25620,26830,27690,29000,30320,30160,30120,30290,29780,29880,30420,30630,31640,32210,31860,31210,30070,29430,28380,28290,27100,26060,25300,24870,24350,23990,23830,23690,23690,23050,19980,18420,17520,16390,17550,17190,15200,14000,13390,12450,11710,11430,10570,10290,10070,9970,9100,8560,7910,7200,6440,5760,4980,4100,3620,3100,2250,1700,5440,31530,29700,28580,28120,28210,27490,27960,29040,29270,28360,29150,28940,29830,30040,30300,30730,31530,32490,31370,30360,29950,28950,28920,28570,28400,28340,27450,27300,27350,27230,27060,27630,28010,29630,30660,32150,33370,33480,33140,33220,32360,32280,32270,32760,33740,34710,33870,33080,31650,30650,29760,29040,28140,27140,26170,25680,24880,24810,24370,24170,24430,23920,20640,19000,18030,17140,18430,17850,16060,15310,14260,13750,12770,12280,11810,11780,11350,11640,11000,10380,9810,9560,9040,8460,7660,6990,6480,5840,4730,3790,14550
"2008Q2",33050,31780,30170,29550,29740,29100,28760,30180,30860,30090,30480,30420,31450,31620,31550,32100,32300,33160,31770,31170,30470,29450,28560,28050,27860,27690,26680,26180,25420,25170,24780,25480,25550,26460,27580,28640,30070,30480,29910,30260,29950,29780,30040,30470,31540,31920,32070,31270,30340,29860,28330,28160,27420,26270,25610,24710,24450,23970,23900,23610,23690,23700,19890,18890,18080,15980,17580,17200,15840,14020,13480,12600,11800,11360,10700,10190,10070,9950,9120,8580,8010,7210,6460,5830,4950,4250,3640,2980,2480,1720,5460,31360,30110,28870,28090,28310,27610,27860,28760,29340,28390,29090,29180,29510,30120,30110,30870,31150,32330,31740,30440,30070,28760,28760,28520,28250,28050,27510,27250,27180,27440,26940,27590,27810,29200,30510,31710,33230,33850,32830,33200,32680,32440,32160,32450,33560,34370,34110,33410,31780,31230,29730,29090,28360,27350,26610,25500,25040,24680,24700,23980,24410,24470,20680,19540,18530,16670,18470,18050,16570,15220,14400,13770,13040,12180,11880,11720,11370,11470,11110,10360,9990,9380,8970,8570,7730,6960,6540,5730,4990,3720,14710
"2008Q3",33010,32360,30380,29630,29890,29230,28800,29760,30990,30160,30440,30450,31220,31790,31330,31960,32470,32770,32180,31380,30840,29730,28510,28230,27630,27520,26920,26220,25520,25360,24920,25150,25620,26310,27330,28120,29870,30630,29860,30290,29980,29930,29860,30360,31250,31920,32110,31410,30660,29780,28660,28170,27780,26380,25850,24670,24640,24070,23780,23680,23630,23810,20630,19240,18050,16260,17400,17160,16260,14340,13630,12620,12020,11320,10900,10030,10000,9890,9260,8550,8050,7280,6550,5740,5060,4290,3590,3030,2660,1680,5450,31440,30560,29030,28230,28300,27740,27650,28670,29260,28610,29090,29030,29450,30050,30010,30860,31110,32280,32050,30710,30310,29040,28680,28400,28260,28050,27640,27400,27250,27430,27110,27480,27670,29070,30050,31500,32870,33930,33060,33290,32800,32440,32160,32410,33140,34460,34020,33720,32150,31350,29920,29290,28640,27660,26680,25760,25110,24790,24700,24100,24200,24660,21340,20090,18530,16910,18140,18070,17020,15480,14620,13870,13290,12070,11880,11720,11330,11430,11130,10440,9900,9470,9000,8430,7890,6890,6470,5730,5320,3580,14650
"2008Q4",33140,32670,30660,29930,29730,29460,28760,29510,30920,30430,30200,30440,31150,31780,31190,31900,32110,32470,32410,31320,30810,29910,28510,28250,27660,27600,27330,26300,25840,25530,25030,24950,25740,26130,27080,27980,29630,30430,30080,30220,30220,29710,30030,30320,30910,31900,32120,31530,30930,29590,29160,27950,28320,26520,25890,24820,24730,24130,23850,23620,23690,23610,21930,19520,18130,16710,16860,17230,16570,14710,13740,12850,12100,11270,11110,10040,10040,9680,9440,8570,8080,7320,6590,5870,5120,4420,3600,3010,2750,1730,5540,31270,31030,29410,28360,28140,27980,27530,28510,29190,29090,28610,29110,29330,29900,29980,30750,30910,31850,32070,31080,30310,29240,28630,28430,28290,28170,28140,27370,27440,27500,27490,27450,27840,28400,30010,31180,32580,33790,33400,33160,33160,32310,32080,32310,33190,34100,34230,33560,32850,31300,30170,29500,28860,27820,26860,25870,25460,24560,24990,24050,24270,24500,22560,20440,18690,17310,17710,18010,17370,15830,14700,14060,13440,12260,12020,11560,11370,11290,11170,10510,10070,9300,9090,8410,7880,7000,6390,5760,5400,3770,14730
"2009Q1",33200,32880,31240,29930,29860,29540,29100,29030,30730,30920,30150,30670,30580,31680,31530,31750,31790,32600,32720,31620,31070,30360,28820,28360,27650,27510,27580,26360,26170,25700,25180,25130,25690,25740,26930,27810,29130,30460,30290,30240,30400,29820,29830,30390,30580,31600,32090,31750,31120,29920,29220,28250,28090,26920,25950,25200,24700,24200,23840,23690,23560,23530,22890,19790,18310,17360,16200,17360,16960,14930,13720,13090,12130,11370,11090,10220,9920,9670,9480,8590,8040,7400,6700,5910,5220,4480,3640,3140,2700,1880,5630,30850,31420,29750,28580,28170,28320,27630,28100,29210,29430,28460,29330,29080,29870,30070,30400,30950,31760,32330,31370,30420,29840,28490,28520,28290,28080,28250,27530,27560,27640,27640,27460,27870,28130,29790,30930,32340,33510,33640,33190,33300,32420,32250,32280,32670,33670,34620,33770,32990,31550,30540,29610,28910,28040,27050,26120,25630,24760,24710,24300,24080,24340,23790,20530,18920,17940,17030,18300,17640,15890,15080,14040,13460,12560,11970,11530,11490,11010,11260,10610,9980,9370,9070,8520,7900,7080,6400,5850,5250,4150,14840
"2009Q2",33060,32980,31800,30280,29670,29870,29210,28890,30370,31080,30320,30690,30620,31610,31640,31480,32050,32180,32780,31800,31180,30280,29170,28280,27710,27550,27300,26500,26210,25650,25430,25060,25630,25700,26650,27750,28790,30200,30610,30030,30360,30010,29810,30040,30420,31530,31870,31960,31240,30220,29730,28190,27980,27290,26170,25530,24570,24310,23870,23740,23510,23550,23560,19760,18740,17930,15830,17370,16980,15590,13750,13170,12290,11460,11010,10350,9830,9670,9480,8610,8070,7500,6720,5940,5290,4440,3790,3200,2590,2130,5640,30830,31260,30220,28910,28190,28410,27770,27990,28950,29550,28550,29270,29370,29630,30170,30230,31080,31430,32180,31800,30550,29990,28500,28380,28310,28170,28030,27710,27540,27550,27910,27380,27780,27960,29420,30800,31930,33430,34000,32960,33300,32740,32460,32140,32440,33510,34280,34030,33320,31700,31150,29610,28970,28270,27230,26580,25500,25000,24570,24630,23930,24340,24370,20580,19490,18440,16570,18370,17860,16380,15000,14190,13540,12780,11930,11580,11450,11050,11130,10710,9950,9540,8930,8440,8040,7160,6380,5900,5140,4400,14850
"2009Q3",32990,33020,32440,30480,29770,30010,29390,28900,29990,31260,30410,30710,30660,31410,31870,31340,32020,32400,32550,32320,31510,30740,29500,28350,27990,27480,27310,26790,26310,25770,25640,25210,25350,25740,26530,27550,28240,30040,30780,29960,30420,30100,29910,29890,30370,31220,31880,32020,31360,30580,29670,28550,28050,27670,26260,25800,24570,24520,24010,23630,23610,23480,23700,20520,19090,17920,16100,17220,16940,16010,14080,13340,12310,11690,11000,10550,9690,9640,9440,8750,8050,7540,6810,6030,5200,4550,3860,3170,2630,2290,5560,30950,31360,30670,29100,28340,28450,27860,27760,28840,29500,28770,29280,29260,29570,30140,30150,31150,31330,32300,32190,30840,30340,28900,28440,28270,28340,28140,27890,27700,27700,27900,27550,27720,27860,29280,30330,31730,33080,34130,33200,33410,32870,32510,32160,32400,33090,34380,33980,33630,32140,31240,29810,29200,28580,27550,26660,25740,25120,24700,24640,24020,24170,24590,21270,20040,18460,16820,18020,17910,16820,15270,14430,13650,13030,11810,11600,11470,11040,11090,10750,10020,9470,8990,8480,7880,7330,6320,5890,5140,4680,14790
"2009Q4",32960,33170,32810,30760,30050,29870,29590,28900,29730,31260,30690,30510,30690,31380,31950,31180,32010,32130,32360,32600,31580,30850,29910,28540,28170,27630,27540,27280,26380,26110,25790,25310,25140,25850,26280,27280,28180,29770,30590,30200,30370,30360,29740,30060,30310,30900,31850,32040,31460,30890,29520,29090,27820,28190,26430,25840,24720,24640,24090,23740,23550,23590,23500,21860,19380,17990,16530,16710,16980,16310,14450,13450,12530,11800,10950,10750,9710,9640,9270,8940,8070,7570,6840,6060,5330,4590,3950,3180,2590,2350,5700,31110,31260,31130,29520,28490,28270,28110,27670,28670,29470,29250,28860,29360,29540,30000,30110,31050,31200,32010,32250,31320,30440,29200,28550,28420,28510,28370,28400,27700,27910,27990,27920,27660,28100,28610,30230,31440,32790,33960,33560,33330,33250,32400,32120,32300,33200,34060,34220,33500,32810,31220,30110,29420,28810,27740,26830,25880,25500,24500,24930,23980,24210,24440,22490,20370,18670,17230,17580,17880,17170,15600,14510,13860,13150,12000,11750,11310,11050,10960,10790,10080,9640,8830,8570,7890,7280,6430,5790,5150,4740,15010
"2010Q1",32960,33250,32990,31340,29990,30010,29660,29280,29270,31010,31230,30470,30900,30820,31890,31640,31930,31890,32540,33020,31860,31140,30230,28880,28200,27550,27520,27480,26370,26310,25860,25360,25260,25810,25890,27120,28010,29320,30580,30400,30320,30490,29860,29840,30380,30570,31620,31980,31710,31030,29820,29120,28150,27960,26830,25870,25110,24630,24130,23740,23630,23460,23430,22800,19670,18160,17180,16040,17130,16670,14680,13450,12790,11820,11040,10720,9860,9550,9270,9000,8090,7550,6910,6180,5380,4680,4020,3190,2730,2280,5920,31450,30830,31510,29870,28700,28290,28440,27750,28250,29460,29660,28660,29600,29270,30110,30260,30760,31320,31750,32670,31750,30540,29810,28440,28460,28480,28340,28550,27820,27990,28090,27990,27650,28110,28310,30050,31150,32610,33660,33830,33340,33380,32490,32340,32280,32680,33670,34540,33730,32930,31470,30520,29580,28870,28020,27020,26130,25680,24730,24660,24230,24050,24280,23740,20450,18870,17860,16900,18140,17460,15690,14880,13840,13180,12290,11700,11280,11160,10720,10900,10160,9540,8890,8550,7960,7350,6490,5790,5250,4620,15470
"2010Q2",33020,33130,33070,31860,30290,29760,29950,29340,29120,30610,31360,30620,30980,30840,31810,31790,31680,32210,32130,33050,32100,31170,30130,28950,28100,27400,27360,27160,26400,26170,25770,25520,25140,25670,25770,26780,27890,28920,30300,30640,30050,30420,30060,29760,30060,30400,31460,31720,31890,31130,30080,29630,28050,27870,27170,26030,25410,24480,24240,23780,23680,23420,23450,23410,19670,18590,17790,15630,17180,16690,15340,13490,12880,11980,11130,10640,9980,9460,9290,9030,8120,7560,6960,6210,5380,4760,3970,3330,2790,2190,6100,31510,30820,31340,30280,29030,28320,28550,27850,28120,29150,29770,28700,29520,29590,29830,30410,30550,31420,31390,32490,32200,30640,29830,28400,28250,28260,28290,28270,27920,27810,28010,28230,27520,27980,28160,29620,30980,32100,33580,34140,33100,33370,32800,32540,32160,32390,33480,34240,33960,33260,31650,31090,29570,28970,28220,27210,26570,25510,25000,24500,24560,23890,24280,24270,20520,19440,18340,16430,18190,17680,16170,14780,14000,13280,12500,11660,11320,11120,10710,10800,10300,9510,9080,8400,7890,7480,6560,5790,5280,4520,15750
"2010Q3",32940,33020,33040,32500,30470,29830,30070,29460,29120,30190,31530,30650,30960,30910,31610,32080,31570,32130,32400,32880,32660,31470,30650,29240,28040,27670,27140,27050,26590,26190,25780,25770,25240,25330,25810,26560,27660,28340,30080,30790,29990,30440,30130,29850,29890,30330,31120,31730,31870,31270,30420,29570,28390,27920,27510,26100,25680,24470,24430,23910,23550,23550,23380,23550,20400,18970,17780,15930,17020,16670,15740,13830,13010,12010,11350,10630,10170,9330,9240,9010,8260,7560,6990,6270,5490,4680,4040,3380,2750,2250,6180,31460,30970,31410,30760,29190,28460,28510,27990,27930,28980,29720,28940,29480,29510,29760,30440,30520,31400,31360,32570,32540,30900,30190,28780,28220,28150,28340,28350,28070,27880,28110,28170,27670,27900,28010,29450,30500,31850,33190,34240,33350,33460,32910,32550,32180,32340,33080,34340,33880,33580,32060,31170,29740,29170,28540,27520,26630,25740,25120,24680,24590,23990,24110,24460,21200,19960,18360,16710,17830,17750,16610,15040,14240,13430,12740,11540,11360,11170,10670,10770,10330,9600,9020,8460,7920,7330,6700,5730,5300,4520,15940
"2010Q4",32890,32990,33170,32800,30710,30060,29920,29660,29060,29900,31420,30930,30690,30950,31580,32130,31330,32140,32180,32720,33010,31690,30600,29650,28180,27820,27190,27110,27010,26170,26110,25840,25310,25130,25860,26320,27360,28220,29800,30600,30190,30390,30360,29690,30020,30270,30790,31730,31870,31330,30730,29390,28920,27680,28050,26270,25710,24600,24520,24020,23610,23490,23460,23380,21720,19260,17860,16350,16520,16720,16020,14200,13130,12240,11470,10590,10340,9340,9250,8860,8480,7560,7010,6310,5520,4820,4090,3500,2750,2250,6350,31170,31100,31300,31150,29560,28560,28310,28210,27820,28830,29650,29400,29030,29550,29720,30220,30470,31300,31230,32110,32590,31430,30240,29030,28350,28240,28400,28360,28550,27830,28180,28260,27970,27730,28230,28780,30370,31490,32890,34040,33670,33400,33250,32430,32100,32240,33150,33980,34110,33440,32740,31140,30020,29350,28770,27690,26780,25860,25490,24480,24890,23970,24130,24350,22430,20300,18570,17110,17400,17710,16950,15390,14290,13660,12870,11720,11500,11040,10720,10620,10360,9640,9190,8330,8030,7310,6730,5820,5220,4520,16180
"2011Q1",32650,32940,33240,32940,31280,29960,30040,29660,29360,29360,31140,31410,30650,31180,31030,32040,31870,32020,31830,32950,33410,31870,30890,29840,28400,27670,27070,26940,27110,26130,26240,25930,25320,25180,25800,25870,27180,28060,29340,30530,30330,30340,30430,29830,29770,30300,30470,31450,31810,31610,30840,29660,28950,27980,27790,26650,25730,24980,24490,24020,23630,23550,23350,23320,22680,19550,18010,17030,15860,16900,16360,14410,13150,12470,11490,10690,10340,9480,9130,8860,8550,7600,6990,6380,5620,4840,4200,3520,2780,2330,6480,30950,31400,30840,31450,29870,28750,28310,28530,27820,28410,29610,29770,28800,29760,29510,30230,30660,30970,31200,31980,33010,31710,30220,29550,28200,28250,28250,28220,28590,27980,28120,28380,28040,27710,28200,28400,30120,31180,32730,33680,33920,33370,33390,32490,32300,32240,32580,33600,34430,33610,32810,31390,30380,29460,28800,27940,26950,26090,25660,24730,24650,24200,23990,24190,23650,20400,18780,17720,16760,17940,17240,15450,14660,13630,12920,12010,11430,11020,10800,10380,10480,9760,9070,8420,7990,7350,6780,5860,5190,4650,16320
"2011Q2",32130,33060,33070,32950,31810,30240,29730,29910,29410,29220,30720,31500,30730,31190,31060,31950,31980,31800,32140,32460,33380,32090,30860,29690,28460,27490,26870,26830,26740,26150,26150,25770,25470,25030,25700,25730,26800,27960,28910,30250,30610,30010,30400,30010,29670,29970,30290,31300,31530,31760,30940,29880,29430,27840,27700,26960,25870,25290,24350,24060,23700,23540,23330,23320,23280,19590,18420,17630,15460,16960,16390,15030,13170,12540,11670,10790,10290,9610,8990,8850,8560,7650,7040,6400,5700,4830,4250,3480,2920,2360,6550,30670,31460,30770,31290,30250,29050,28290,28600,27910,28210,29310,29880,28870,29630,29790,29940,30730,30830,31250,31470,32780,32110,30220,29440,28180,28120,28060,28130,28350,28140,27920,28200,28300,27550,28030,28240,29690,30990,32190,33600,34190,33100,33360,32750,32530,32090,32280,33400,34130,33830,33090,31520,30970,29410,28900,28110,27160,26540,25480,24970,24490,24540,23840,24200,24170,20450,19330,18210,16290,18000,17450,15900,14570,13760,13050,12210,11380,11050,10800,10360,10410,9820,9040,8590,7870,7290,6900,5930,5170,4660,16430
"2011Q3",31970,32970,32940,32880,32410,30360,29750,30010,29460,29180,30230,31610,30740,31140,31110,31790,32300,31590,32180,32640,33140,32530,31120,30110,28700,27450,27120,26610,26610,26320,26170,25820,25660,25120,25320,25810,26500,27710,28320,30000,30730,29940,30410,30060,29770,29780,30150,30970,31550,31660,31040,30210,29350,28150,27740,27280,25960,25550,24340,24250,23820,23410,23470,23230,23460,20300,18770,17620,15750,16800,16380,15430,13500,12670,11650,11020,10260,9770,8890,8780,8560,7760,7060,6440,5740,4920,4180,3570,2900,2350,6640,30340,31410,30920,31320,30670,29170,28370,28520,27990,27980,29090,29840,29050,29580,29660,29910,30720,30680,31400,31450,32650,32410,30490,29750,28490,28150,27990,28150,28430,28250,28040,28220,28240,27630,27940,28050,29530,30460,31910,33170,34240,33340,33430,32860,32520,32070,32210,32950,34210,33720,33440,31880,31010,29620,29050,28480,27430,26590,25730,25120,24650,24570,23920,24040,24380,21140,19840,18240,16550,17650,17530,16340,14830,13990,13190,12420,11230,11060,10850,10310,10350,9840,9100,8490,7930,7330,6710,6070,5110,4670,16460
